baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Omics Group Pair,Probe Name,Gene Symbol,Omics Group 1,Omics Group 2
65.21318693,0.70519639,0.333151482,2.12405328,0.033665689,0.265004779,123_vs_120,ABCF1_35,ABCF1,123,120
66.26681828,-0.816360731,0.500538964,-1.606589728,0.108144397,0.444092693,123_vs_120,ABHD6_45,ABHD6,123,120
48.03993937,-0.714795541,0.580350078,-1.402493991,0.160767784,0.508380667,123_vs_120,ACAA1_48,ACAA1,123,120
411.8172545,-0.648376384,0.343535834,-1.869308888,0.061579852,0.341425708,123_vs_120,ACADVL_20681,ACADVL,123,120
128.5460185,-0.7232197,0.389134543,-1.87801957,0.060378488,0.341425708,123_vs_120,ACAT1_22692,ACAT1,123,120
148.0043759,0.726768699,0.479147705,1.487608139,0.136854266,0.483996293,123_vs_120,ACTA2_14836,ACTA2,123,120
108.0199622,0.711977418,0.258156141,2.79976138,0.00511404,0.098613757,123_vs_120,ACTL6A_19294,ACTL6A,123,120
1.540264875,-0.821446862,2.234803836,-1.349934394,0.177037028,,123_vs_120,ADAT1_113,ADAT1,123,120
121.9513783,0.4268368,0.30010058,1.434375914,0.151465017,0.497782538,123_vs_120,ADH5_132,ADH5,123,120
136.9049128,-0.446492865,0.28413345,-1.60170628,0.109220576,0.444092693,123_vs_120,AHCY_174,AHCY,123,120
266.6949299,0.411728352,0.233069949,1.776341932,0.075676576,0.377613287,123_vs_120,AHSA1_24801,AHSA1,123,120
106.8907296,-0.620262544,0.414498402,-1.452533858,0.146353222,0.4899125,123_vs_120,AKR1C3_26820,AKR1C3,123,120
886.5108348,-0.481194813,0.210045013,-2.302513091,0.021306254,0.212178298,123_vs_120,AKT1_26821,AKT1,123,120
288.078616,-0.551525616,0.251901651,-2.191960774,0.028382339,0.245757666,123_vs_120,ALAS1_28273,ALAS1,123,120
133.5767035,-0.628939192,0.390620314,-1.649853986,0.098972804,0.421063489,123_vs_120,AMDHD2_248,AMDHD2,123,120
299.2534329,-0.549358521,0.423831358,-1.359040267,0.174133829,0.528505148,123_vs_120,ANKRD10_277,ANKRD10,123,120
121.3012388,0.813766781,0.282354699,3.002444174,0.002678211,0.067971146,123_vs_120,ANO10_292,ANO10,123,120
4648.67332,0.407615169,0.294956256,1.443903391,0.148766153,0.494060065,123_vs_120,ANXA2P2_305,ANXA2P2,123,120
225.3908446,0.357284513,0.194735072,1.877519452,0.060446934,0.341425708,123_vs_120,APPBP2_370,APPBP2,123,120
2233.532966,0.343252036,0.233496395,1.501694828,0.13317594,0.480990604,123_vs_120,ARPC3_455,ARPC3,123,120
96.84939823,-0.618552514,0.423760854,-1.4694065,0.141722565,0.483996293,123_vs_120,ATF5_501,ATF5,123,120
91.27569479,-0.470513154,0.291063654,-1.60896822,0.107623291,0.444092693,123_vs_120,ATP11B_517,ATP11B,123,120
768.2123593,-0.726034226,0.462119252,-1.57983797,0.114143978,0.454149202,123_vs_120,ATP1A1_12191,ATP1A1,123,120
448.4927984,0.327343748,0.230809054,1.460998525,0.144015846,0.486218637,123_vs_120,ATP2C1_533,ATP2C1,123,120
4509.565021,-0.471166236,0.254084554,-1.850351286,0.064262935,0.347775885,123_vs_120,ATP5B_26124,ATP5B,123,120
100.1618785,-0.591714168,0.426641005,-1.48088919,0.138636104,0.483996293,123_vs_120,ATP6AP1_14351,ATP6AP1,123,120
4106.307694,-0.46191806,0.322821786,-1.417089917,0.15645664,0.500661248,123_vs_120,ATP6V0E1_23077,ATP6V0E1,123,120
641.7423963,-0.671573135,0.372735649,-1.827098834,0.067684911,0.353305632,123_vs_120,ATP6V1B2_17790,ATP6V1B2,123,120
949.9947274,-0.643888036,0.26710599,-2.415300695,0.015722224,0.184540675,123_vs_120,ATP6V1F_14631,ATP6V1F,123,120
43.3689291,0.503320521,0.366663893,1.543812746,0.122633703,0.467426779,123_vs_120,BAMBI_634,BAMBI,123,120
48.58089082,-0.50262401,0.333656295,-1.524488297,0.127386778,0.47471731,123_vs_120,BCL2L13_26891,BCL2L13,123,120
53.06634631,-0.573038014,0.376551381,-1.566932027,0.117130581,0.454149202,123_vs_120,BID_696,BID,123,120
172.7155685,0.611004208,0.262478478,2.387377985,0.016969034,0.191004246,123_vs_120,BLOC1S2_28331,BLOC1S2,123,120
176.3310994,-0.51981243,0.270755508,-1.868461614,0.061697756,0.341425708,123_vs_120,BPHL_28205,BPHL,123,120
24.9538556,0.673651939,0.50044386,1.465810227,0.142699994,0.483996293,123_vs_120,BZW2_805,BZW2,123,120
76.84743348,-0.693600908,0.428125616,-1.702118874,0.088733086,0.404381125,123_vs_120,C2CD5_880,C2CD5,123,120
71.2147923,0.739415993,0.308603225,2.436523662,0.014829199,0.178922797,123_vs_120,CAMSAP2_955,CAMSAP2,123,120
42.16721172,0.589768495,0.439830184,1.370787577,0.170441185,0.522545725,123_vs_120,CANX_21472,CANX,123,120
23.06307848,-0.639577872,0.495812766,-1.367238415,0.171550588,0.523676464,123_vs_120,CAPN1_957,CAPN1,123,120
46.05314344,0.766812333,0.448901216,1.834327577,0.066605383,0.350756118,123_vs_120,CASP3_983,CASP3,123,120
26.54933536,-0.616390113,0.475797767,-1.467000117,0.142376023,0.483996293,123_vs_120,CASP8_26967,CASP8,123,120
828.818048,-0.382346454,0.194547493,-1.9133647,0.05570138,0.331953164,123_vs_120,CAT_999,CAT,123,120
602.3888971,-0.800923223,0.207034372,-3.860344634,0.000113227,0.014563618,123_vs_120,CBR1_1006,CBR1,123,120
73.29246373,0.659654927,0.481541285,1.482809848,0.138124939,0.483996293,123_vs_120,CCDC92_1033,CCDC92,123,120
442.192331,0.445742122,0.261369704,1.698993996,0.089320315,0.405800937,123_vs_120,CCNG1_1079,CCNG1,123,120
346.1636255,-0.503148592,0.289841077,-1.767240846,0.077187902,0.381277152,123_vs_120,CCNH_1083,CCNH,123,120
406.8423176,0.286272341,0.149084387,1.925103587,0.0542164,0.327069041,123_vs_120,CCT7_1100,CCT7,123,120
104.1947832,-0.752366416,0.255433329,-3.015499613,0.002565563,0.06625453,123_vs_120,CD320_1116,CD320,123,120
244.1581389,-0.598565268,0.328578938,-1.795422219,0.072586455,0.368546217,123_vs_120,CD58_1144,CD58,123,120
186.767258,0.308085572,0.232313739,1.354393051,0.175611014,0.531463524,123_vs_120,CDC16_21464,CDC16,123,120
95.68727289,0.767695194,0.284033406,2.744472868,0.006060816,0.108799046,123_vs_120,CDC26_1162,CDC26,123,120
56.716014,-0.645493613,0.367053515,-1.846998746,0.064747322,0.347839628,123_vs_120,CDK19_1201,CDK19,123,120
14.26629428,0.656796572,0.517103334,1.349589575,0.17714767,0.532786698,123_vs_120,CDK2_1202,CDK2,123,120
548.6536648,-0.570683797,0.252868278,-2.312857108,0.020730497,0.210450284,123_vs_120,CDK4_1203,CDK4,123,120
398.517261,0.453580796,0.314436723,1.467211361,0.142318567,0.483996293,123_vs_120,CDK7_1216,CDK7,123,120
2.894077536,-0.805323649,2.262343656,-1.557800285,0.119280598,,123_vs_120,CEBPA_1240,CEBPA,123,120
23.10768045,-0.658965747,0.499345298,-1.466161547,0.142604282,0.483996293,123_vs_120,CHMP4C_11853,CHMP4C,123,120
44.22807389,-0.840411172,0.396170423,-2.194246147,0.028217719,0.245757666,123_vs_120,CHMP6_1311,CHMP6,123,120
29.22858571,0.614836161,0.385859942,1.717651086,0.085860276,0.399748872,123_vs_120,CHUK_1342,CHUK,123,120
113.2865909,-0.499959238,0.374916778,-1.444048591,0.148725308,0.494060065,123_vs_120,CIB1_16624,CIB1,123,120
2133.846714,-0.527796347,0.231965295,-2.292226801,0.021892559,0.212178298,123_vs_120,CLIC4_1388,CLIC4,123,120
103.2751781,-0.622155942,0.478121998,-1.420477265,0.155468783,0.499689331,123_vs_120,CLK2_21215,CLK2,123,120
248.7081243,-0.533719483,0.291698858,-1.839369832,0.065860808,0.350402549,123_vs_120,CLTB_1402,CLTB,123,120
50.75975723,-0.685481597,0.347979506,-2.099317725,0.035788902,0.271552906,123_vs_120,CNPY3_1433,CNPY3,123,120
172.9110508,0.363010303,0.194363645,1.884116188,0.059549261,0.341425708,123_vs_120,COG4_28894,COG4,123,120
313.5931767,-0.589486771,0.384479727,-1.574374391,0.115400921,0.454149202,123_vs_120,COL4A1_1472,COL4A1,123,120
125.0763742,-0.764214829,0.512759223,-1.566509314,0.11722943,0.454149202,123_vs_120,COL4A2_1473,COL4A2,123,120
110.7445449,-0.710705145,0.367256707,-2.008257459,0.04461594,0.309689824,123_vs_120,COX8A_19058,COX8A,123,120
56.20915317,0.74732628,0.458844792,1.749381934,0.080225022,0.389740038,123_vs_120,CSNK2A2_1609,CSNK2A2,123,120
176.1816198,0.565271789,0.221297621,2.557091429,0.010555147,0.141247059,123_vs_120,CTNNAL1_1630,CTNNAL1,123,120
723.4308315,0.524052759,0.333631431,1.605690268,0.108341981,0.444092693,123_vs_120,CTNNB1_1633,CTNNB1,123,120
232.7821711,0.361964703,0.212591841,1.723065395,0.0848767,0.399748872,123_vs_120,CYP51A1_1742,CYP51A1,123,120
45.89011838,-0.6613957,0.47262954,-1.449613362,0.147166368,0.49122198,123_vs_120,DAG1_1750,DAG1,123,120
60.23105778,0.66851622,0.416553904,1.753672499,0.07948664,0.388104061,123_vs_120,DCK_1776,DCK,123,120
272.3228679,0.718700624,0.362729059,1.931558393,0.053414035,0.327069041,123_vs_120,DEK_1841,DEK,123,120
74.06918228,-0.773682016,0.27366133,-2.883137257,0.003937358,0.088547438,123_vs_120,DHDDS_1856,DHDDS,123,120
237.5631164,0.820552887,0.371709081,2.244162131,0.024821972,0.22694374,123_vs_120,DHX15_13052,DHX15,123,120
351.5019498,-0.303952142,0.203105561,-1.495687305,0.13473516,0.482555123,123_vs_120,DLAT_1875,DLAT,123,120
97.78024787,-0.58264778,0.277277593,-2.126547595,0.033457691,0.264783445,123_vs_120,DPM2_1947,DPM2,123,120
54.68119537,-0.57002737,0.447821502,-1.385226469,0.165983229,0.514373292,123_vs_120,DUSP11_1981,DUSP11,123,120
1279.349505,0.494201979,0.322394631,1.675165425,0.093901779,0.412051942,123_vs_120,DUSP1_24234,DUSP1,123,120
108.2253366,-0.592342894,0.226145613,-2.653164422,0.007974102,0.12177063,123_vs_120,DUSP22_1986,DUSP22,123,120
4932.935176,-0.621833937,0.373064701,-1.691300515,0.090779422,0.40989972,123_vs_120,EEF2_2042,EEF2,123,120
194.8872434,-0.381663277,0.264076045,-1.480552114,0.138725964,0.483996293,123_vs_120,EIF3K_20430,EIF3K,123,120
176.9252147,0.623335307,0.370516689,1.672476413,0.094430415,0.412051942,123_vs_120,EIF4B_2106,EIF4B,123,120
51.32121315,-0.636623006,0.483071048,-1.483009851,0.138071794,0.483996293,123_vs_120,EIF4EBP1_28851,EIF4EBP1,123,120
364.445627,-0.649959343,0.3360551,-1.928655214,0.05377368,0.327069041,123_vs_120,EMX2_20535,EMX2,123,120
34.07154635,-0.642570432,0.541233478,-1.342203815,0.17952992,0.537130167,123_vs_120,ETNK1_27184,ETNK1,123,120
254.4639025,0.599582265,0.414831595,1.403755582,0.160391645,0.508380667,123_vs_120,ETS1_2248,ETS1,123,120
18.76212192,-0.794881572,0.588122723,-1.562888254,0.118078881,0.455005531,123_vs_120,EXOSC4_2269,EXOSC4,123,120
37.60828965,0.78691627,0.439963216,1.847940929,0.064610889,0.347839628,123_vs_120,EXOSC8_21683,EXOSC8,123,120
5.79425531,-0.414442981,2.175880996,-1.511205255,0.130736164,,123_vs_120,FAM72C_17605,FAM72C,123,120
176.0432756,-0.689119307,0.494235804,-1.489346021,0.136396275,0.483996293,123_vs_120,FAM96A_14110,FAM96A,123,120
143.3393816,-0.731783519,0.389207712,-2.067571896,0.038680297,0.28047979,123_vs_120,FAM96B_26073,FAM96B,123,120
35.91899115,0.711375435,0.492610208,1.491153378,0.135921231,0.483996293,123_vs_120,FBXO11_2372,FBXO11,123,120
642.7266439,-0.646915072,0.273794397,-2.400219342,0.01638525,0.188430378,123_vs_120,FBXO7_2377,FBXO7,123,120
43.72782378,0.613989705,0.397679158,1.639746591,0.101057867,0.427362862,123_vs_120,FDFT1_2382,FDFT1,123,120
149.0985532,-0.621719279,0.229398561,-2.746040965,0.006031923,0.108799046,123_vs_120,FEZ2_2394,FEZ2,123,120
28313.57851,0.531098298,0.369606264,1.572594233,0.115812804,0.454149202,123_vs_120,FN1_27231,FN1,123,120
107.5708789,0.641118416,0.464740908,1.469283531,0.141755902,0.483996293,123_vs_120,FOSL1_2463,FOSL1,123,120
8.643271402,-0.801257343,0.890257579,-1.359314407,0.174046981,,123_vs_120,FOXJ3_2478,FOXJ3,123,120
748.7648431,0.314076483,0.184043777,1.716408931,0.086087223,0.399748872,123_vs_120,G3BP1_2542,G3BP1,123,120
67.35426737,0.636148732,0.452894722,1.394737557,0.163094995,0.510799644,123_vs_120,G3BP2_2545,G3BP2,123,120
185.5644503,0.841092521,0.403698143,2.159942276,0.030777138,0.258879702,123_vs_120,GADD45B_2570,GADD45B,123,120
4251.898621,-0.65633537,0.443422029,-1.568709198,0.116715714,0.454149202,123_vs_120,GAPDH_2587,GAPDH,123,120
31.68080591,0.478187077,0.40270026,1.379812357,0.167644427,0.516260662,123_vs_120,GCNT3_13241,GCNT3,123,120
1062.135283,0.793912809,0.51607347,1.563652846,0.117899117,0.455005531,123_vs_120,GDF15_18329,GDF15,123,120
541.237424,0.628044439,0.248303423,2.56293495,0.010379149,0.140166126,123_vs_120,GDI2_15353,GDI2,123,120
98.50449258,-0.838926683,0.461789402,-1.812994139,0.069832725,0.3619499,123_vs_120,GGT1_27266,GGT1,123,120
98.48006985,-0.497547989,0.334852765,-1.541975824,0.123079468,0.467426779,123_vs_120,GLUL_19900,GLUL,123,120
82.91906906,0.529420294,0.295841109,1.850368459,0.064260462,0.347775885,123_vs_120,GNAQ_2701,GNAQ,123,120
206.7362803,-0.561295395,0.292274638,-1.945261226,0.051743546,0.32689485,123_vs_120,GNPDA1_28283,GNPDA1,123,120
178.3724447,0.38621608,0.255945483,1.569720809,0.116480078,0.454149202,123_vs_120,GPR89A_25292,GPR89A,123,120
1143.805585,-0.543645544,0.242264318,-2.279294521,0.022649564,0.21509779,123_vs_120,GPX1_16566,GPX1,123,120
343.8507344,-0.426208454,0.265540489,-1.580602465,0.113968962,0.454149202,123_vs_120,GPX4_17664,GPX4,123,120
80.17535025,0.682977741,0.361855145,1.9651095,0.049401565,0.31894344,123_vs_120,GRB10_2771,GRB10,123,120
1378.76386,-0.480838481,0.276798778,-1.714715307,0.086397436,0.399927753,123_vs_120,GSR_28346,GSR,123,120
88.24916549,-0.832693023,0.377113298,-2.382543372,0.017193506,0.191004246,123_vs_120,GSTM3_17117,GSTM3,123,120
216.1742964,-0.591192427,0.315786402,-1.9503656,0.051132559,0.325831717,123_vs_120,GSTP1_24644,GSTP1,123,120
2683.013734,0.317399649,0.23770181,1.48122309,0.138547135,0.483996293,123_vs_120,HAVCR1_2885,HAVCR1,123,120
336.6349142,0.487450003,0.264191836,1.863734104,0.062359054,0.343792235,123_vs_120,HEXB_2932,HEXB,123,120
2498.991666,0.684788516,0.48214809,1.571812424,0.115994059,0.454149202,123_vs_120,HIF1A_2945,HIF1A,123,120
485.2242959,-0.558376612,0.388155418,-1.555348683,0.119863049,0.460674694,123_vs_120,HIST1H1E_14544,HIST1H1E,123,120
328.6538728,0.651356426,0.255847159,2.587076938,0.009679398,0.135695937,123_vs_120,HK1_2971,HK1,123,120
396.4198846,0.554205851,0.399610273,1.506659922,0.131897849,0.478665245,123_vs_120,HMGA2_3022,HMGA2,123,120
27.76674174,-0.602229171,0.431427574,-1.513334772,0.130194645,0.478665245,123_vs_120,HOXD4_13252,HOXD4,123,120
59.53291478,-0.726508342,0.484859321,-1.883496446,0.059633121,0.341425708,123_vs_120,HS6ST2_26218,HS6ST2,123,120
867.2817937,0.542992645,0.278590247,1.965848973,0.049316059,0.31894344,123_vs_120,HSP90AA1_3127,HSP90AA1,123,120
1427.761422,0.632765706,0.261125608,2.455148663,0.014082634,0.174198628,123_vs_120,HSP90AB1_3128,HSP90AB1,123,120
449.7078695,0.808481846,0.38487818,2.076956616,0.037805564,0.276864625,123_vs_120,HSP90B1_3131,HSP90B1,123,120
13.37498695,-0.828928087,1.037096612,-1.353316897,0.175954414,,123_vs_120,HSPA2_13514,HSPA2,123,120
796.6373863,0.59821029,0.445784204,1.40191322,0.160941162,0.508380667,123_vs_120,HSPA5_14023,HSPA5,123,120
810.2713266,-0.586133062,0.335420695,-1.816362602,0.069314768,0.360534765,123_vs_120,HSPB1_3144,HSPB1,123,120
89.83096018,0.832669313,0.61229935,1.402997147,0.16061769,0.508380667,123_vs_120,HTRA1_3172,HTRA1,123,120
40.2916148,0.639491024,0.497157813,1.369796819,0.170750335,0.522545725,123_vs_120,HYOU1_3177,HYOU1,123,120
148.8731896,0.628293184,0.300941371,2.164804238,0.03040268,0.258686388,123_vs_120,IDE_3201,IDE,123,120
477.5491299,0.668929911,0.455933868,1.624686239,0.104229431,0.438359207,123_vs_120,IER2_3213,IER2,123,120
108.2507962,0.77563707,0.575820208,1.484078571,0.137788077,0.483996293,123_vs_120,IER3_3214,IER3,123,120
24.22418817,-0.737836045,0.518017335,-1.542989799,0.122833251,0.467426779,123_vs_120,IFRD2_3246,IFRD2,123,120
45.58264913,0.774749258,0.406614149,1.965229926,0.049387632,0.31894344,123_vs_120,IPO5_3401,IPO5,123,120
781.3111528,0.454289438,0.15529689,2.93314233,0.0033555,0.07840153,123_vs_120,IQGAP1_3404,IQGAP1,123,120
19.9613111,-0.578436351,2.714665389,-2.138527247,0.032473975,0.264783445,123_vs_120,ISG15_3415,ISG15,123,120
26.41409121,-0.775930994,0.477095057,-1.600378209,0.109514706,0.444092693,123_vs_120,ITPR2_3454,ITPR2,123,120
141.4458267,0.501075228,0.304408503,1.638466183,0.101324483,0.427362862,123_vs_120,JMJD6_3471,JMJD6,123,120
366.0759987,0.551020751,0.345694899,1.617902232,0.105683669,0.441084883,123_vs_120,KDELR2_3540,KDELR2,123,120
52.75585844,0.645198261,0.383771433,1.716832181,0.086009839,0.399748872,123_vs_120,KIF1BP_3583,KIF1BP,123,120
46.61704778,-0.670690095,0.457939157,-1.571164464,0.116144452,0.454149202,123_vs_120,KLF5_20609,KLF5,123,120
355.5016595,-0.455632045,0.278330924,-1.675229829,0.093889147,0.412051942,123_vs_120,KLHDC2_3630,KLHDC2,123,120
86.80947822,0.407239962,0.262266883,1.579218215,0.114286013,0.454149202,123_vs_120,KTN1_3708,KTN1,123,120
346.3645649,-0.401059928,0.19139937,-2.118988386,0.034091449,0.266928788,123_vs_120,KYAT3_26971,KYAT3,123,120
36.38039679,0.73327166,0.344211091,2.198706885,0.027898771,0.245757666,123_vs_120,LEPROTL1_21732,LEPROTL1,123,120
217.5246445,-0.779948523,0.353086972,-2.223550008,0.026178735,0.23354605,123_vs_120,LGMN_3782,LGMN,123,120
363.4349929,0.833110718,0.358257047,2.494183591,0.012624723,0.160203378,123_vs_120,LIPA_3812,LIPA,123,120
36.07059558,0.712680257,0.499033992,1.617471838,0.10577647,0.441084883,123_vs_120,LOXL1_3850,LOXL1,123,120
1.886073624,-0.73982356,2.409081274,-1.464271275,0.143119843,,123_vs_120,LRPAP1_3876,LRPAP1,123,120
863.2833952,-0.582404255,0.219584992,-2.666486144,0.007664877,0.120028706,123_vs_120,LYPLA1_27474,LYPLA1,123,120
360.7055341,-0.498040932,0.21236705,-2.361752967,0.018188758,0.198324827,123_vs_120,LYPLA1_3915,LYPLA1,123,120
205.6629968,0.756982573,0.332519272,2.289790917,0.02203344,0.212178298,123_vs_120,MAP4K4_3985,MAP4K4,123,120
171.0712473,-0.517852295,0.304901939,-1.706293242,0.087953496,0.402073123,123_vs_120,MAP7_3988,MAP7,123,120
243.028862,-0.600219416,0.31060581,-1.970450054,0.048786814,0.31894344,123_vs_120,MAPK13_3996,MAPK13,123,120
105.31492,-0.741957099,0.508551839,-1.467106922,0.142346971,0.483996293,123_vs_120,MAPK14_4000,MAPK14,123,120
453.1846269,-0.555350928,0.354294626,-1.600847571,0.109410684,0.444092693,123_vs_120,MAPK3_28956,MAPK3,123,120
148.7641913,-0.666885219,0.389780073,-1.868460922,0.061697852,0.341425708,123_vs_120,MBNL2_4059,MBNL2,123,120
990.1257693,0.565308783,0.273564778,2.104641357,0.035322539,0.27080613,123_vs_120,MCL1_20177,MCL1,123,120
605.9284426,-0.255259423,0.16680475,-1.537543635,0.124160238,0.467426779,123_vs_120,MDH2_20964,MDH2,123,120
369.5604369,0.621490318,0.484633844,1.397348466,0.162308808,0.510358874,123_vs_120,ME1_16747,ME1,123,120
42.92382663,-0.557306919,0.380616009,-1.474831848,0.140257757,0.483996293,123_vs_120,MED24_28263,MED24,123,120
459.5741518,0.474949258,0.25757601,1.926063395,0.054096459,0.327069041,123_vs_120,MET_25913,MET,123,120
319.0022104,-0.53358799,0.34100608,-1.668122643,0.095291383,0.412555635,123_vs_120,MIF_4173,MIF,123,120
151.2626462,0.675855472,0.320426063,2.090924102,0.036534868,0.274616535,123_vs_120,MORF4L2_16981,MORF4L2,123,120
411.0285138,-0.751561209,0.269890741,-2.759162381,0.005794973,0.107977222,123_vs_120,MPC2_4243,MPC2,123,120
142.1569445,0.410339502,0.287500467,1.472928579,0.140770295,0.483996293,123_vs_120,MPZL1_28279,MPZL1,123,120
261.0503792,-0.614845628,0.22979782,-2.706886859,0.00679174,0.115449703,123_vs_120,MRPL12_4260,MRPL12,123,120
26.42146898,0.792157007,0.534304175,1.510629146,0.130882964,0.478665245,123_vs_120,MRPL19_4268,MRPL19,123,120
1067.234324,-0.520515401,0.242571481,-2.137466019,0.032560107,0.264783445,123_vs_120,MRPL36_20712,MRPL36,123,120
75.03121187,0.483414603,0.251677826,1.951537493,0.050993141,0.325831717,123_vs_120,MRPS17_4291,MRPS17,123,120
373.4351171,0.785683078,0.340459115,2.466878765,0.01362965,0.170024102,123_vs_120,MSMO1_4315,MSMO1,123,120
73.71199431,-0.749297372,0.394751309,-1.956049159,0.050459363,0.324350144,123_vs_120,MVP_4379,MVP,123,120
24.37601642,0.640148737,0.43950788,1.535180495,0.124739498,0.468409544,123_vs_120,NCOA3_4501,NCOA3,123,120
359.3340009,-0.721629581,0.442175976,-1.752868333,0.07962461,0.388104061,123_vs_120,NDRG1_21187,NDRG1,123,120
134.6738039,-0.513419516,0.392571312,-1.346996351,0.177981408,0.533581736,123_vs_120,NDUFA13_4515,NDUFA13,123,120
337.9864912,-0.467939676,0.239511508,-1.995504008,0.045987937,0.309728315,123_vs_120,NDUFA1_4514,NDUFA1,123,120
268.6458786,-0.63806888,0.300213553,-2.162022174,0.030616467,0.258879702,123_vs_120,NDUFB3_18124,NDUFB3,123,120
108.5982501,-0.525772728,0.399039577,-1.340283407,0.180153224,0.537537441,123_vs_120,NDUFV2_4530,NDUFV2,123,120
118.1269873,-0.699463258,0.380722197,-1.882221338,0.05980597,0.341425708,123_vs_120,NDUFV3_27573,NDUFV3,123,120
13.13799883,-0.760606484,1.321875407,-1.372338372,0.169958126,,123_vs_120,NEFH_18808,NEFH,123,120
10.75067975,0.595942424,0.510217997,1.407022174,0.159420814,,123_vs_120,NIPSNAP3A_24427,NIPSNAP3A,123,120
12.74904994,-0.774211242,0.739189841,-1.357356497,0.174667964,,123_vs_120,NISCH_4595,NISCH,123,120
186.2585108,-0.456734615,0.315500342,-1.432183772,0.152091235,0.497782538,123_vs_120,NIT1_4598,NIT1,123,120
1709.454243,-0.625977087,0.359863559,-1.784678228,0.074313524,0.374621603,123_vs_120,NME1_27589,NME1,123,120
162.758292,-0.581591283,0.331785976,-1.8335561,0.066719914,0.350756118,123_vs_120,NME2_28197,NME2,123,120
53.15690193,-0.567954511,0.377664799,-1.537682689,0.124126218,0.467426779,123_vs_120,NOL3_4625,NOL3,123,120
96.35696442,0.798236116,0.32409666,2.508671877,0.0121186,0.156478759,123_vs_120,NOTCH2_18421,NOTCH2,123,120
983.8619495,0.730832928,0.259503658,2.886024172,0.003901422,0.088547438,123_vs_120,NPC1_4646,NPC1,123,120
160.3445767,-0.552859841,0.34826062,-1.64598987,0.099765845,0.423214189,123_vs_120,NPDC1_4650,NPDC1,123,120
31.43840395,-0.545422746,0.391865638,-1.420459366,0.15547399,0.499689331,123_vs_120,NPEPL1_4651,NPEPL1,123,120
921.8287956,-0.615921706,0.401609063,-1.348946137,0.177354268,0.532786698,123_vs_120,NQO1_26473,NQO1,123,120
97.24634699,-0.586071832,0.355412863,-1.673650554,0.094199297,0.412051942,123_vs_120,NR1H2_4670,NR1H2,123,120
291.6888587,0.403645997,0.228942281,1.806792908,0.070794575,0.365647769,123_vs_120,NUDT9_4763,NUDT9,123,120
1783.867603,-0.677260323,0.24376649,-2.828349601,0.004678868,0.093290992,123_vs_120,OAZ1_19069,OAZ1,123,120
68.57213146,-0.528303359,0.340166586,-1.623275497,0.104530525,0.438373029,123_vs_120,ORMDL3_10971,ORMDL3,123,120
2372.802744,-0.395006979,0.295905695,-1.360757715,0.173590269,0.527943958,123_vs_120,OST4_4852,OST4,123,120
41.4450065,-0.658173819,0.378999366,-1.898772589,0.057594383,0.336424331,123_vs_120,OXSR1_4880,OXSR1,123,120
340.0965539,0.569340731,0.240887305,2.356027936,0.018471529,0.199927132,123_vs_120,PAICS_4908,PAICS,123,120
60.55305867,0.692743195,0.265194161,2.630052218,0.008537175,0.125667222,123_vs_120,PAPSS1_23878,PAPSS1,123,120
106.2173884,0.830485777,0.321508549,2.661608297,0.007776832,0.120499964,123_vs_120,PCMT1_4984,PCMT1,123,120
297.6411647,-0.282167601,0.202649788,-1.389837011,0.164578376,0.512511204,123_vs_120,PDHB_13121,PDHB,123,120
128.5267571,0.595851329,0.368743569,1.697426439,0.089616068,0.405891851,123_vs_120,PDLIM1_5041,PDLIM1,123,120
498.1570996,0.82505635,0.255052357,3.26356202,0.001100211,0.042437909,123_vs_120,PDS5A_5046,PDS5A,123,120
1953.095775,-0.702289101,0.180001232,-3.897022815,9.74E-05,0.014334696,123_vs_120,PEBP1_17926,PEBP1,123,120
181.6945157,0.400778063,0.304294329,1.350858502,0.176740764,0.532786698,123_vs_120,PEG10_18691,PEG10,123,120
225.2481335,0.681675282,0.358132603,1.881486788,0.059905731,0.341425708,123_vs_120,PFKP_20061,PFKP,123,120
140.626537,0.698564684,0.295256955,2.437070201,0.014806804,0.178922797,123_vs_120,PGM1_5095,PGM1,123,120
89.84056449,0.740586619,0.242675097,3.078905755,0.002077624,0.057244223,123_vs_120,PGM3_5099,PGM3,123,120
3.416682397,-0.611541548,2.221704776,-1.560210969,0.118710034,,123_vs_120,PHGDH_5113,PHGDH,123,120
116.0007963,-0.628522256,0.395237411,-1.666223235,0.09566896,0.412975686,123_vs_120,PI4KA_5128,PI4KA,123,120
2.046174375,-0.771043746,2.278706629,-1.457870924,0.144876124,,123_vs_120,PIGB_5133,PIGB,123,120
48.30503773,-0.51810398,0.383850272,-1.458258834,0.144769213,0.486530322,123_vs_120,POC1B-GALNT4_28418,,123,120
50.34846011,-0.779366666,0.505216246,-1.675486188,0.093838879,0.412051942,123_vs_120,POLR2H_13796,POLR2H,123,120
166.7836672,-0.673300473,0.258739008,-2.675801071,0.007455088,0.119281409,123_vs_120,POLR2H_27699,POLR2H,123,120
1058.409117,-0.725420642,0.267219503,-2.753125495,0.005902926,0.108613846,123_vs_120,POLR2K_5263,POLR2K,123,120
240.6456599,0.707862491,0.222508065,3.232019078,0.001229188,0.042437909,123_vs_120,PPIC_5321,PPIC,123,120
1566.494865,0.394686309,0.221526372,1.801158786,0.071677856,0.36750886,123_vs_120,PPP1CB_18519,PPP1CB,123,120
